CLUSTER_NM,SITE_ID,HOST_ID,GRAPH_ID,SERVER_IP,PORT_NO,SUBMIT_DATE,TOTAL_SUBMIT_COUNT,TOTAL_SUBMIT_CHR_COUNT,INS_TS,INS_BY,UPD_TS,UPD_BY
SOUTH,2,35,12,10.92.208.131,2896,24-02-2022,433124,433124,09-MAR-22 01.31.16.983560000 PM,SKVS_DB_PRD,09-MAR-22 01.31.16.983560000 PM,SKVS_DB_PRD
SOUTH,2,36,11,10.92.208.132,2900,24-02-2022,16991,16991,09-MAR-22 01.31.16.983560000 PM,SKVS_DB_PRD,09-MAR-22 01.31.16.983560000 PM,SKVS_DB_PRD
SOUTH,2,36,12,10.92.208.132,2901,24-02-2022,1529624,1529624,09-MAR-22 01.31.16.983560000 PM,SKVS_DB_PRD,09-MAR-22 01.31.16.983560000 PM,SKVS_DB_PRD
SOUTH,2,11,11,10.92.208.104,2775,25-02-2022,4539633,4539633,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,11,12,10.92.208.104,2776,25-02-2022,23546668,23546668,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,12,11,10.92.208.105,2780,25-02-2022,1792312,1792312,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,12,12,10.92.208.105,2781,25-02-2022,1192688,1192688,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,13,11,10.92.208.106,2785,25-02-2022,126153,126153,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,13,12,10.92.208.106,2786,25-02-2022,10566694,10566694,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,14,11,10.92.208.107,2790,25-02-2022,1293641,1293641,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,14,12,10.92.208.107,2791,25-02-2022,1576853,1576853,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,15,11,10.92.208.108,2795,25-02-2022,4058738,4058738,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,15,12,10.92.208.108,2796,25-02-2022,14448668,14448668,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,16,11,10.92.208.109,2800,25-02-2022,5288565,5288565,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,16,12,10.92.208.109,2801,25-02-2022,4884718,4884718,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,17,11,10.92.208.110,2805,25-02-2022,4629304,4629304,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,17,12,10.92.208.110,2806,25-02-2022,6029021,6029021,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,18,11,10.92.208.113,2810,25-02-2022,3231119,3231119,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,18,12,10.92.208.113,2811,25-02-2022,5703743,5703743,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,19,11,10.92.208.114,2815,25-02-2022,13635750,13635750,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,19,12,10.92.208.114,2816,25-02-2022,21182728,21182728,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,20,11,10.92.208.115,2820,25-02-2022,18590378,18590378,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,20,12,10.92.208.115,2821,25-02-2022,22734920,22734920,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,31,11,10.92.208.127,2875,25-02-2022,962164,962164,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,31,12,10.92.208.127,2876,25-02-2022,2256,2256,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,32,11,10.92.208.128,2880,25-02-2022,109985,109985,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,32,12,10.92.208.128,2881,25-02-2022,2256,2256,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,33,11,10.92.208.129,2885,25-02-2022,2431617,2782381,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,33,12,10.92.208.129,2886,25-02-2022,7195043,7195043,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,34,11,10.92.208.130,2890,25-02-2022,3232830,3232830,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,34,12,10.92.208.130,2891,25-02-2022,15575540,15610885,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,35,11,10.92.208.131,2895,25-02-2022,1193081,1193081,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,35,12,10.92.208.131,2896,25-02-2022,482071,482071,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,36,11,10.92.208.132,2900,25-02-2022,9330,9330,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,36,12,10.92.208.132,2901,25-02-2022,1193563,1193563,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD,09-MAR-22 01.42.07.146987000 PM,SKVS_DB_PRD
SOUTH,2,11,11,10.92.208.104,2775,26-02-2022,5359809,5359809,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,11,12,10.92.208.104,2776,26-02-2022,18886937,18886937,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,12,11,10.92.208.105,2780,26-02-2022,1668911,1668911,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,12,12,10.92.208.105,2781,26-02-2022,446410,446410,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,13,11,10.92.208.106,2785,26-02-2022,252570,252570,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,13,12,10.92.208.106,2786,26-02-2022,10410286,10410286,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,14,11,10.92.208.107,2790,26-02-2022,514009,514009,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,14,12,10.92.208.107,2791,26-02-2022,1168796,1168796,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,15,11,10.92.208.108,2795,26-02-2022,4168512,4168512,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,15,12,10.92.208.108,2796,26-02-2022,13167713,13167713,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,16,11,10.92.208.109,2800,26-02-2022,3546201,3546201,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,16,12,10.92.208.109,2801,26-02-2022,4914128,4914128,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,17,11,10.92.208.110,2805,26-02-2022,5169642,5169642,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,17,12,10.92.208.110,2806,26-02-2022,7363978,7363978,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,18,11,10.92.208.113,2810,26-02-2022,2569290,2569290,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,18,12,10.92.208.113,2811,26-02-2022,18821103,18821103,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,19,11,10.92.208.114,2815,26-02-2022,8534744,8534744,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,19,12,10.92.208.114,2816,26-02-2022,14444402,14444402,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,20,11,10.92.208.115,2820,26-02-2022,13758441,13758441,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,20,12,10.92.208.115,2821,26-02-2022,23202158,23202158,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,31,11,10.92.208.127,2875,26-02-2022,970398,970398,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,31,12,10.92.208.127,2876,26-02-2022,2255,2255,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,32,11,10.92.208.128,2880,26-02-2022,798160,798160,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,32,12,10.92.208.128,2881,26-02-2022,2256,2256,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,33,11,10.92.208.129,2885,26-02-2022,4496349,4726908,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,33,12,10.92.208.129,2886,26-02-2022,6264849,6264849,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,34,11,10.92.208.130,2890,26-02-2022,3001720,3001720,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,34,12,10.92.208.130,2891,26-02-2022,12806491,12830816,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,35,11,10.92.208.131,2895,26-02-2022,1120189,1120189,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,35,12,10.92.208.131,2896,26-02-2022,579199,579199,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,36,11,10.92.208.132,2900,26-02-2022,25796,25796,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,36,12,10.92.208.132,2901,26-02-2022,1119632,1119632,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD,09-MAR-22 01.55.10.465946000 PM,SKVS_DB_PRD
SOUTH,2,11,11,10.92.208.104,2775,27-02-2022,5841616,5841616,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,11,12,10.92.208.104,2776,27-02-2022,22150225,22150225,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,12,11,10.92.208.105,2780,27-02-2022,1391413,1391413,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,12,12,10.92.208.105,2781,27-02-2022,126238,126238,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,13,11,10.92.208.106,2785,27-02-2022,81104,81104,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,13,12,10.92.208.106,2786,27-02-2022,9145357,9145357,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,14,11,10.92.208.107,2790,27-02-2022,276095,276095,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,14,12,10.92.208.107,2791,27-02-2022,902848,902848,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,15,11,10.92.208.108,2795,27-02-2022,3021913,3021913,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,15,12,10.92.208.108,2796,27-02-2022,8295954,8295954,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,16,11,10.92.208.109,2800,27-02-2022,4035235,4035235,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,16,12,10.92.208.109,2801,27-02-2022,4391815,4391815,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,17,11,10.92.208.110,2805,27-02-2022,3422727,3422727,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,17,12,10.92.208.110,2806,27-02-2022,5064316,5064316,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,18,11,10.92.208.113,2810,27-02-2022,902961,902961,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,18,12,10.92.208.113,2811,27-02-2022,24758740,24758740,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,19,11,10.92.208.114,2815,27-02-2022,2781197,2781197,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,19,12,10.92.208.114,2816,27-02-2022,4587814,4587814,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,20,11,10.92.208.115,2820,27-02-2022,8470825,8470825,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,20,12,10.92.208.115,2821,27-02-2022,12162693,12162693,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,31,11,10.92.208.127,2875,27-02-2022,450180,450180,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,31,12,10.92.208.127,2876,27-02-2022,2256,2256,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,32,11,10.92.208.128,2880,27-02-2022,3758,3758,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,32,12,10.92.208.128,2881,27-02-2022,2256,2256,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,33,11,10.92.208.129,2885,27-02-2022,1900122,2024547,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,33,12,10.92.208.129,2886,27-02-2022,4202217,4202217,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,34,11,10.92.208.130,2890,27-02-2022,2344781,2344781,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,34,12,10.92.208.130,2891,27-02-2022,9712083,9733208,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,35,11,10.92.208.131,2895,27-02-2022,512822,512822,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,35,12,10.92.208.131,2896,27-02-2022,290945,290945,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,36,11,10.92.208.132,2900,27-02-2022,6629,6629,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,36,12,10.92.208.132,2901,27-02-2022,514163,514163,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD,09-MAR-22 02.00.52.409856000 PM,SKVS_DB_PRD
SOUTH,2,11,12,10.92.208.104,2776,28-02-2022,23363841,23363841,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,12,11,10.92.208.105,2780,28-02-2022,525567,525567,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,12,12,10.92.208.105,2781,28-02-2022,320431,320431,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,13,11,10.92.208.106,2785,28-02-2022,286920,286920,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,13,12,10.92.208.106,2786,28-02-2022,5535635,5535635,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,14,11,10.92.208.107,2790,28-02-2022,1173438,1173438,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,14,12,10.92.208.107,2791,28-02-2022,688996,688996,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,15,11,10.92.208.108,2795,28-02-2022,7973332,7973332,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,15,12,10.92.208.108,2796,28-02-2022,12624658,12624658,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,16,11,10.92.208.109,2800,28-02-2022,3503465,3503465,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,16,12,10.92.208.109,2801,28-02-2022,5010109,5010109,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,17,11,10.92.208.110,2805,28-02-2022,10501083,10501083,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,17,12,10.92.208.110,2806,28-02-2022,4671573,4671573,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,18,11,10.92.208.113,2810,28-02-2022,2623931,2656985,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,18,12,10.92.208.113,2811,28-02-2022,33133275,33655793,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,19,11,10.92.208.114,2815,28-02-2022,6704881,6794096,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,19,12,10.92.208.114,2816,28-02-2022,12813904,12813935,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,20,11,10.92.208.115,2820,28-02-2022,21180037,21601374,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,20,12,10.92.208.115,2821,28-02-2022,22449891,22450769,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,31,11,10.92.208.127,2875,28-02-2022,634064,634064,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,31,12,10.92.208.127,2876,28-02-2022,2256,2256,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,32,11,10.92.208.128,2880,28-02-2022,4036,4036,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,32,12,10.92.208.128,2881,28-02-2022,2244,2244,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,33,11,10.92.208.129,2885,28-02-2022,3268046,3436015,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,33,12,10.92.208.129,2886,28-02-2022,5409373,5409373,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,34,11,10.92.208.130,2890,28-02-2022,4042743,4042743,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,34,12,10.92.208.130,2891,28-02-2022,14701391,14730514,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,35,11,10.92.208.131,2895,28-02-2022,959498,959498,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,35,12,10.92.208.131,2896,28-02-2022,502185,502185,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,36,11,10.92.208.132,2900,28-02-2022,7206,7206,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,36,12,10.92.208.132,2901,28-02-2022,959343,959343,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,11,11,10.92.208.104,2775,28-02-2022,2607003,2607003,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD,09-MAR-22 02.17.21.470592000 PM,SKVS_DB_PRD
SOUTH,2,11,12,10.92.208.104,2776,01-03-2022,20449452,20449452,09-MAR-22 02.29.08.294274000 PM,SKVS_DB_PRD,09-MAR-22 02.29.08.294274000 PM,SKVS_DB_PRD
SOUTH,2,12,11,10.92.208.105,2780,01-03-2022,1085897,1085897,09-MAR-22 02.29.08.294274000 PM,SKVS_DB_PRD,09-MAR-22 02.29.08.294274000 PM,SKVS_DB_PRD
SOUTH,2,12,12,10.92.208.105,2781,01-03-2022,569141,569141,09-MAR-22 02.29.08.294274000 PM,SKVS_DB_PRD,09-MAR-22 02.29.08.294274000 PM,SKVS_DB_PRD
