"CLUSTER_NM","SITE_ID","HOST_ID","GRAPH_ID","SERVER_IP","PORT_NO","SUBMIT_DATE","TOTAL_SUBMIT_COUNT","TOTAL_SUBMIT_CHR_COUNT","INS_TS","INS_BY","UPD_TS","UPD_BY"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,25-MAR-22,288407,288407,26-MAR-22 01.00.09.493640000 AM,"SKVN_DB_PRD",26-MAR-22 01.00.09.493640000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,25-MAR-22,828851,828851,26-MAR-22 01.00.09.493640000 AM,"SKVN_DB_PRD",26-MAR-22 01.00.09.493640000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,26-MAR-22,271841,271841,27-MAR-22 01.00.08.016234000 AM,"SKVN_DB_PRD",27-MAR-22 01.00.08.016234000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,26-MAR-22,798614,798614,27-MAR-22 01.00.08.016234000 AM,"SKVN_DB_PRD",27-MAR-22 01.00.08.016234000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,28-MAR-22,328743,328743,29-MAR-22 01.00.07.895721000 AM,"SKVN_DB_PRD",29-MAR-22 01.00.07.895721000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,28-MAR-22,874468,874468,29-MAR-22 01.00.07.895721000 AM,"SKVN_DB_PRD",29-MAR-22 01.00.07.895721000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,31-MAR-22,186727,186727,01-APR-22 01.00.06.955835000 AM,"SKVN_DB_PRD",01-APR-22 01.00.06.955835000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,31-MAR-22,618597,618597,01-APR-22 01.00.06.955835000 AM,"SKVN_DB_PRD",01-APR-22 01.00.06.955835000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,29-MAR-22,374184,374184,30-MAR-22 01.00.07.992829000 AM,"SKVN_DB_PRD",30-MAR-22 01.00.07.992829000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,29-MAR-22,895690,895690,30-MAR-22 01.00.07.992829000 AM,"SKVN_DB_PRD",30-MAR-22 01.00.07.992829000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,30-MAR-22,396835,396835,31-MAR-22 01.00.08.350899000 AM,"SKVN_DB_PRD",31-MAR-22 01.00.08.350899000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,30-MAR-22,945002,945002,31-MAR-22 01.00.08.350899000 AM,"SKVN_DB_PRD",31-MAR-22 01.00.08.350899000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","41","11","10.5.35.36",2905,08-APR-22,12,12,09-APR-22 01.00.06.018482000 AM,"SKVN_DB_PRD",09-APR-22 01.00.06.018482000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","41","11","10.5.35.36",2905,10-APR-22,25,25,11-APR-22 01.00.04.737869000 AM,"SKVN_DB_PRD",11-APR-22 01.00.04.737869000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","41","12","10.5.35.36",2906,10-APR-22,24,24,11-APR-22 01.00.04.737869000 AM,"SKVN_DB_PRD",11-APR-22 01.00.04.737869000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","11","10.5.35.37",2910,10-APR-22,48,48,11-APR-22 01.00.04.737869000 AM,"SKVN_DB_PRD",11-APR-22 01.00.04.737869000 AM,"SKVN_DB_PRD"
"NORTH_IQ_PROD","6","42","12","10.5.35.37",2911,10-APR-22,24,24,11-APR-22 01.00.04.737869000 AM,"SKVN_DB_PRD",11-APR-22 01.00.04.737869000 AM,"SKVN_DB_PRD"
