CLUSTER_NM,SITE_ID,HOST_ID,GRAPH_ID,SERVER_IP,PORT_NO,SUBMIT_DATE,TOTAL_SUBMIT_COUNT,TOTAL_SUBMIT_CHR_COUNT,INS_TS,INS_BY,UPD_TS,UPD_BY
NORTH,1,16,11,10.222.197.162,2800,07-Apr-22,5527843,5527843,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,16,12,10.222.197.162,2801,07-Apr-22,7268255,7268255,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,17,11,10.222.197.163,2805,07-Apr-22,1517313,1517313,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,17,12,10.222.197.163,2806,07-Apr-22,7888252,7888252,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,18,11,10.222.197.164,2810,07-Apr-22,5068467,5068467,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,18,12,10.222.197.164,2811,07-Apr-22,18678664,18678664,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,19,11,10.222.197.165,2815,07-Apr-22,14671873,14671873,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,19,12,10.222.197.165,2816,07-Apr-22,20443058,20468419,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,20,11,10.222.197.166,2820,07-Apr-22,5824278,5994293,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,20,12,10.222.197.166,2821,07-Apr-22,9439987,9618562,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,31,11,10.222.196.206,2875,07-Apr-22,660046,660046,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,31,12,10.222.196.206,2876,07-Apr-22,6,6,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,32,11,10.222.196.207,2880,07-Apr-22,3700850,3700850,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,32,12,10.222.196.207,2881,07-Apr-22,16,16,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,33,11,10.222.196.208,2885,07-Apr-22,4371560,4466683,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,33,12,10.222.196.208,2886,07-Apr-22,21379,21379,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,34,11,10.222.196.209,2890,07-Apr-22,2399398,2399398,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,34,12,10.222.196.209,2891,07-Apr-22,4553014,4553014,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,35,11,10.222.196.239,2895,07-Apr-22,111205,111205,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,35,12,10.222.196.239,2896,07-Apr-22,18684,18684,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,36,11,10.222.196.245,2900,07-Apr-22,11490,11490,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,36,12,10.222.196.245,2901,07-Apr-22,3238145,3238145,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD,08-APR-22 01.05.55.013923000 AM,SKVN_DB_PRD
NORTH,1,11,11,10.222.196.189,2775,08-Apr-22,50,50,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,11,12,10.222.196.189,2776,08-Apr-22,170,170,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,12,11,10.222.196.190,2780,08-Apr-22,2581946,2584279,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,12,12,10.222.196.190,2781,08-Apr-22,230,230,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,13,11,10.222.196.191,2785,08-Apr-22,230,230,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,13,12,10.222.196.191,2786,08-Apr-22,958,958,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,14,11,10.222.196.192,2790,08-Apr-22,2776426,2778856,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,15,11,10.222.197.161,2795,08-Apr-22,5920971,5920971,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,15,12,10.222.197.161,2796,08-Apr-22,17666464,17666464,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,16,11,10.222.197.162,2800,08-Apr-22,6594241,6594241,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,16,12,10.222.197.162,2801,08-Apr-22,6867367,6867367,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,17,11,10.222.197.163,2805,08-Apr-22,1388687,1388687,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,17,12,10.222.197.163,2806,08-Apr-22,7550375,7550375,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,18,11,10.222.197.164,2810,08-Apr-22,3615492,3615492,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,18,12,10.222.197.164,2811,08-Apr-22,19601696,19601696,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,19,11,10.222.197.165,2815,08-Apr-22,14672293,14672293,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,19,12,10.222.197.165,2816,08-Apr-22,21291753,21313430,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,20,11,10.222.197.166,2820,08-Apr-22,5743107,5855878,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,20,12,10.222.197.166,2821,08-Apr-22,16368038,16412132,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,31,11,10.222.196.206,2875,08-Apr-22,888232,888232,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,31,12,10.222.196.206,2876,08-Apr-22,190,190,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,32,11,10.222.196.207,2880,08-Apr-22,3966487,3966487,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,32,12,10.222.196.207,2881,08-Apr-22,60,60,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,33,11,10.222.196.208,2885,08-Apr-22,4209523,4343042,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,33,12,10.222.196.208,2886,08-Apr-22,6805,6805,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,34,11,10.222.196.209,2890,08-Apr-22,3858102,3858102,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,34,12,10.222.196.209,2891,08-Apr-22,5121918,5121918,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,35,11,10.222.196.239,2895,08-Apr-22,156017,156017,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,35,12,10.222.196.239,2896,08-Apr-22,19538,19538,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,36,11,10.222.196.245,2900,08-Apr-22,5867,5867,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,36,12,10.222.196.245,2901,08-Apr-22,4121528,4121528,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD,09-APR-22 01.15.44.363301000 AM,SKVN_DB_PRD
NORTH,1,12,11,10.222.196.190,2780,14-Apr-22,2470078,3100635,15-APR-22 01.04.23.850151000 AM,SKVN_DB_PRD,15-APR-22 01.04.23.850151000 AM,SKVN_DB_PRD
NORTH,1,13,12,10.222.196.191,2786,14-Apr-22,5175230,5233089,15-APR-22 01.04.23.850151000 AM,SKVN_DB_PRD,15-APR-22 01.04.23.850151000 AM,SKVN_DB_PRD
NORTH,1,14,11,10.222.196.192,2790,14-Apr-22,2471356,3101927,15-APR-22 01.04.23.850151000 AM,SKVN_DB_PRD,15-APR-22 01.04.23.850151000 AM,SKVN_DB_PRD
NORTH,1,15,12,10.222.197.161,2796,14-Apr-22,5167474,5225153,15-APR-22 01.04.23.850151000 AM,SKVN_DB_PRD,15-APR-22 01.04.23.850151000 AM,SKVN_DB_PRD
NORTH,1,11,11,10.222.196.189,2775,29-Mar-22,239751,239751,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,11,12,10.222.196.189,2776,29-Mar-22,101968,101968,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,12,11,10.222.196.190,2780,29-Mar-22,401517,407588,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,12,12,10.222.196.190,2781,29-Mar-22,126127,126127,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,13,11,10.222.196.191,2785,29-Mar-22,310631,310631,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,13,12,10.222.196.191,2786,29-Mar-22,189514,189514,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,14,11,10.222.196.192,2790,29-Mar-22,294321,300321,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,14,12,10.222.196.192,2791,29-Mar-22,605214,605214,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,15,11,10.222.197.161,2795,29-Mar-22,11965392,11965392,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,15,12,10.222.197.161,2796,29-Mar-22,23650781,23650781,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,16,11,10.222.197.162,2800,29-Mar-22,11852302,11852302,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,16,12,10.222.197.162,2801,29-Mar-22,13697682,13697682,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,17,11,10.222.197.163,2805,29-Mar-22,22982788,22982788,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,17,12,10.222.197.163,2806,29-Mar-22,10092943,10092943,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,18,11,10.222.197.164,2810,29-Mar-22,7644481,7644481,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,18,12,10.222.197.164,2811,29-Mar-22,11147644,11185362,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,19,11,10.222.197.165,2815,29-Mar-22,16218871,16226375,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,19,12,10.222.197.165,2816,29-Mar-22,20854947,20902790,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,20,11,10.222.197.166,2820,29-Mar-22,5073599,5370295,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,20,12,10.222.197.166,2821,29-Mar-22,10186581,10209025,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,31,11,10.222.196.206,2875,29-Mar-22,1715544,1715544,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,32,11,10.222.196.207,2880,29-Mar-22,793745,793745,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,33,11,10.222.196.208,2885,29-Mar-22,3111663,3236996,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,33,12,10.222.196.208,2886,29-Mar-22,23902,23902,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,34,11,10.222.196.209,2890,29-Mar-22,3477538,3477538,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,34,12,10.222.196.209,2891,29-Mar-22,8318088,8318088,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,35,11,10.222.196.239,2895,29-Mar-22,122302,122302,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,35,12,10.222.196.239,2896,29-Mar-22,250304,250304,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,36,11,10.222.196.245,2900,29-Mar-22,1,1,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,36,12,10.222.196.245,2901,29-Mar-22,108725,108725,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD,30-MAR-22 01.10.17.236159000 AM,SKVN_DB_PRD
NORTH,1,11,11,10.222.196.189,2775,02-Apr-22,801534,801534,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,11,12,10.222.196.189,2776,02-Apr-22,167686,167686,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,12,11,10.222.196.190,2780,02-Apr-22,526327,532876,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,12,12,10.222.196.190,2781,02-Apr-22,450751,450751,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,13,11,10.222.196.191,2785,02-Apr-22,275764,275764,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,13,12,10.222.196.191,2786,02-Apr-22,650976,650976,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,14,11,10.222.196.192,2790,02-Apr-22,245670,250944,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,14,12,10.222.196.192,2791,02-Apr-22,1313037,1313037,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,15,11,10.222.197.161,2795,02-Apr-22,6397030,6397030,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,15,12,10.222.197.161,2796,02-Apr-22,13671772,13671772,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,16,11,10.222.197.162,2800,02-Apr-22,8500495,8500495,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,16,12,10.222.197.162,2801,02-Apr-22,14553662,14553662,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,17,11,10.222.197.163,2805,02-Apr-22,4033958,4033958,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,17,12,10.222.197.163,2806,02-Apr-22,14243203,14243203,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,18,11,10.222.197.164,2810,02-Apr-22,3326141,3326141,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,18,12,10.222.197.164,2811,02-Apr-22,13201389,13201389,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,19,11,10.222.197.165,2815,02-Apr-22,14136464,14136464,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,19,12,10.222.197.165,2816,02-Apr-22,11813940,11911278,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,20,11,10.222.197.166,2820,02-Apr-22,6934676,7174258,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,20,12,10.222.197.166,2821,02-Apr-22,15777750,15933270,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,31,11,10.222.196.206,2875,02-Apr-22,911138,911138,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,32,11,10.222.196.207,2880,02-Apr-22,1213428,1213428,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,33,11,10.222.196.208,2885,02-Apr-22,6701948,6815898,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,33,12,10.222.196.208,2886,02-Apr-22,27296,27296,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,34,11,10.222.196.209,2890,02-Apr-22,6137164,6137164,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,34,12,10.222.196.209,2891,02-Apr-22,5636169,5636169,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,35,11,10.222.196.239,2895,02-Apr-22,282808,282808,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,35,12,10.222.196.239,2896,02-Apr-22,13982,13982,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,36,11,10.222.196.245,2900,02-Apr-22,9817,9817,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,36,12,10.222.196.245,2901,02-Apr-22,3665675,3665675,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD,03-APR-22 01.08.01.097941000 AM,SKVN_DB_PRD
NORTH,1,11,11,10.222.196.189,2775,03-Apr-22,53145,53145,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD
NORTH,1,11,12,10.222.196.189,2776,03-Apr-22,11180,11180,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD
NORTH,1,12,11,10.222.196.190,2780,03-Apr-22,215926,218061,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD
NORTH,1,12,12,10.222.196.190,2781,03-Apr-22,117804,117804,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD
NORTH,1,13,11,10.222.196.191,2785,03-Apr-22,28861,28861,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD
NORTH,1,13,12,10.222.196.191,2786,03-Apr-22,131089,131089,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD
NORTH,1,14,11,10.222.196.192,2790,03-Apr-22,155819,163297,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD
NORTH,1,14,12,10.222.196.192,2791,03-Apr-22,964755,964755,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD
NORTH,1,15,11,10.222.197.161,2795,03-Apr-22,4973615,4973615,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD,04-APR-22 01.06.52.534488000 AM,SKVN_DB_PRD
NORTH,1,11,11,10.222.196.189,2775,31-Mar-22,115507,115507,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD
NORTH,1,11,12,10.222.196.189,2776,31-Mar-22,471652,471652,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD
NORTH,1,12,11,10.222.196.190,2780,31-Mar-22,347213,353607,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD
NORTH,1,12,12,10.222.196.190,2781,31-Mar-22,121792,121792,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD
NORTH,1,13,11,10.222.196.191,2785,31-Mar-22,273176,273176,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD
NORTH,1,13,12,10.222.196.191,2786,31-Mar-22,140292,140292,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD
NORTH,1,14,11,10.222.196.192,2790,31-Mar-22,367095,373405,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD
NORTH,1,14,12,10.222.196.192,2791,31-Mar-22,636152,636152,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD
NORTH,1,15,11,10.222.197.161,2795,31-Mar-22,10431703,10431703,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD
NORTH,1,15,12,10.222.197.161,2796,31-Mar-22,14972353,14972353,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD,01-APR-22 01.08.47.130911000 AM,SKVN_DB_PRD
